query	_id	_score	entrezgene	name	summary	symbol
ECM1	1893	95.16694	1893	extracellular matrix protein 1	This gene encodes a soluble protein that is involved in endochondral bone formation, angiogenesis, and tumor biology. It also interacts with a variety of extracellular and structural proteins, contributing to the maintenance of skin integrity and homeostasis. Mutations in this gene are associated with lipoid proteinosis disorder (also known as hyalinosis cutis et mucosae or Urbach-Wiethe disease) that is characterized by generalized thickening of skin, mucosae and certain viscera. Alternatively spliced transcript variants encoding distinct isoforms have been described for this gene.	ECM1
AIM1L	55057	94.28026	55057	absent in melanoma 1-like		AIM1L
NDE1	54820	94.707214	54820	nudE neurodevelopment protein 1	This gene encodes a member of the nuclear distribution E (NudE) family of proteins. The encoded protein is localized at the centrosome and interacts with other centrosome components as part of a multiprotein complex that regulates dynein function. This protein plays an essential role in microtubule organization, mitosis and neuronal migration. Mutations in this gene cause lissencephaly 4, a disorder characterized by lissencephaly, severe brain atrophy, microcephaly, and severe mental retardation. Alternative splicing results in multiple transcript variants.	NDE1
MOB1A	55233	94.49261	55233	MOB kinase activator 1A	The protein encoded by this gene is a component of the Hippo signaling pathway, which controls organ size and tumor growth by enhancing apoptosis. Loss of the encoded protein results in cell proliferation and cancer formation. The encoded protein is also involved in the control of microtubule stability during cytokinesis. Several transcript variants encoding different isoforms have been found for this gene.	MOB1A
MYOF	26509	96.141525	26509	myoferlin	Mutations in dysferlin, a protein associated with the plasma membrane, can cause muscle weakness that affects both proximal and distal muscles. The protein encoded by this gene is a type II membrane protein that is structurally similar to dysferlin. It is a member of the ferlin family and associates with both plasma and nuclear membranes. The protein contains C2 domains that play a role in calcium-mediated membrane fusion events, suggesting that it may be involved in membrane regeneration and repair. Two transcript variants encoding different isoforms have been found for this gene. Other possible variants have been detected, but their full-length nature has not been determined.	MYOF
MICU1	10367	90.38572	10367	mitochondrial calcium uptake 1	This gene encodes an essential regulator of mitochondrial Ca2+ uptake under basal conditions. The encoded protein interacts with the mitochondrial calcium uniporter, a mitochondrial inner membrane Ca2+ channel, and is essential in preventing mitochondrial Ca2+ overload, which can cause excessive production of reactive oxygen species and cell stress. Alternatively spliced transcript variants encoding different isoforms have been described.	MICU1
GJB3	2707	97.61138	2707	gap junction protein beta 3	This gene is a member of the connexin gene family. The encoded protein is a component of gap junctions, which are composed of arrays of intercellular channels that provide a route for the diffusion of low molecular weight materials from cell to cell. Mutations in this gene can cause non-syndromic deafness or erythrokeratodermia variabilis, a skin disorder. Alternative splicing results in multiple transcript variants encoding the same protein.	GJB3
GJB2	2706	98.64701	2706	gap junction protein beta 2	This gene encodes a member of the gap junction protein family. The gap junctions were first characterized by electron microscopy as regionally specialized structures on plasma membranes of contacting adherent cells. These structures were shown to consist of cell-to-cell channels that facilitate the transfer of ions and small molecules between cells. The gap junction proteins, also known as connexins, purified from fractions of enriched gap junctions from different tissues differ. According to sequence similarities at the nucleotide and amino acid levels, the gap junction proteins are divided into two categories, alpha and beta. Mutations in this gene are responsible for as much as 50% of pre-lingual, recessive deafness.	GJB2
SULF1	23213	94.2785	23213	sulfatase 1	This gene encodes an extracellular heparan sulfate endosulfatase. The encoded enzyme selectively removes 6-O-sulfate groups from heparan sulfate chains of heparan sulfate proteoglycans (HSPGs). The enzyme is secreted through the Golgi and is subsequently localized to the cell surface. The expression of this gene may be down-regulated in several types of cancer, including hepatocellular (HCC), ovarian and breast cancers. Alternative splicing results in multiple transcript variants.	SULF1
YWHAB	7529	100.28066	7529	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta	This gene encodes a protein belonging to the 14-3-3 family of proteins, members of which mediate signal transduction by binding to phosphoserine-containing proteins. This highly conserved protein family is found in both plants and mammals. The encoded protein has been shown to interact with RAF1 and CDC25 phosphatases, suggesting that it may play a role in linking mitogenic signaling and the cell cycle machinery. Two transcript variants, which encode the same protein, have been identified for this gene.	YWHAB
DYNLRB1	83658	95.164536	83658	dynein light chain roadblock-type 1	This gene is a member of the roadblock dynein light chain family. The encoded cytoplasmic protein is capable of binding intermediate chain proteins, interacts with transforming growth factor-beta, and has been implicated in the regulation of actin modulating proteins. Upregulation of this gene has been associated with hepatocellular carcinomas, suggesting that this gene may be involved in tumor progression. Alternative splicing results in multiple transcript variants. Pseudogenes of this gene have been defined on chromosomes 12 and 18.	DYNLRB1
SH3KBP1	30011	94.0537	30011	SH3 domain containing kinase binding protein 1	This gene encodes an adapter protein that contains three N-terminal Src homology domains, a proline rich region and a C-terminal coiled-coil domain. The encoded protein facilitates protein-protein interactions and has been implicated in numerous cellular processes including apoptosis, cytoskeletal rearrangement, cell adhesion and in the regulation of clathrin-dependent endocytosis. Alternate splicing results in multiple transcript variants.	SH3KBP1
APOL1	8542	109.76893	8542	apolipoprotein L1	This gene encodes a secreted high density lipoprotein which binds to apolipoprotein A-I. Apolipoprotein A-I is a relatively abundant plasma protein and is the major apoprotein of HDL. It is involved in the formation of most cholesteryl esters in plasma and also promotes efflux of cholesterol from cells. This apolipoprotein L family member may play a role in lipid exchange and transport throughout the body, as well as in reverse cholesterol transport from peripheral cells to the liver. Several different transcript variants encoding different isoforms have been found for this gene.	APOL1
ITGB5	3693	97.941216	3693	integrin subunit beta 5		ITGB5
ITGB4	3691	94.91232	3691	integrin subunit beta 4	Integrins are heterodimers comprised of alpha and beta subunits, that are noncovalently associated transmembrane glycoprotein receptors. Different combinations of alpha and beta polypeptides form complexes that vary in their ligand-binding specificities. Integrins mediate cell-matrix or cell-cell adhesion, and transduced signals that regulate gene expression and cell growth. This gene encodes the integrin beta 4 subunit, a receptor for the laminins. This subunit tends to associate with alpha 6 subunit and is likely to play a pivotal role in the biology of invasive carcinoma. Mutations in this gene are associated with epidermolysis bullosa with pyloric atresia. Multiple alternatively spliced transcript variants encoding distinct isoforms have been found for this gene.	ITGB4
RAC1	5879	94.687675	5879	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	The protein encoded by this gene is a GTPase which belongs to the RAS superfamily of small GTP-binding proteins. Members of this superfamily appear to regulate a diverse array of cellular events, including the control of cell growth, cytoskeletal reorganization, and the activation of protein kinases. Two transcript variants encoding different isoforms have been found for this gene.	RAC1
CARD11	84433	93.27467	84433	caspase recruitment domain family member 11	The protein encoded by this gene belongs to the membrane-associated guanylate kinase (MAGUK) family, a class of proteins that functions as molecular scaffolds for the assembly of multiprotein complexes at specialized regions of the plasma membrane. This protein is also a member of the CARD protein family, which is defined by carrying a characteristic caspase-associated recruitment domain (CARD). This protein has a domain structure similar to that of CARD14 protein. The CARD domains of both proteins have been shown to specifically interact with BCL10, a protein known to function as a positive regulator of cell apoptosis and NF-kappaB activation. When expressed in cells, this protein activated NF-kappaB and induced the phosphorylation of BCL10.	CARD11
TMPRSS4	56649	97.634964	56649	transmembrane protease, serine 4	This gene encodes a member of the serine protease family. Serine proteases are known to be involved in a variety of biological processes, whose malfunction often leads to human diseases and disorders. This gene was identified as a gene overexpressed in pancreatic carcinoma. The encoded protein is membrane bound with a N-terminal anchor sequence and a glycosylated extracellular region containing the serine protease domain. Multiple transcript variants encoding different isoforms have been found for this gene.	TMPRSS4
LGALS3BP	3959	102.980034	3959	galectin 3 binding protein	The galectins are a family of beta-galactoside-binding proteins implicated in modulating cell-cell and cell-matrix interactions. LGALS3BP has been found elevated in the serum of patients with cancer and in those infected by the human immunodeficiency virus (HIV). It appears to be implicated in immune response associated with natural killer (NK) and lymphokine-activated killer (LAK) cell cytotoxicity. Using fluorescence in situ hybridization the full length 90K cDNA has been localized to chromosome 17q25. The native protein binds specifically to a human macrophage-associated lectin known as Mac-2 and also binds galectin 1.	LGALS3BP
MTPN	136319	93.48228	136319	myotrophin	The transcript produced from this gene is bi-cistronic and can encode both myotrophin and leucine zipper protein 6. The myotrophin protein is associated with cardiac hypertrophy, where it is involved in the conversion of NFkappa B p50-p65 heterodimers to p50-p50 and p65-p65 homodimers. This protein also has a potential function in cerebellar morphogenesis, and it may be involved in the differentiation of cerebellar neurons, particularly of granule cells. A cryptic ORF at the 3' end of this transcript uses a novel internal ribosome entry site and a non-AUG translation initiation codon to produce leucine zipper protein 6, a 6.4 kDa tumor antigen that is associated with myeloproliferative disease.	MTPN
CFL1	1072	95.38185	1072	cofilin 1	The protein encoded by this gene can polymerize and depolymerize F-actin and G-actin in a pH-dependent manner. Increased phosphorylation of this protein by LIM kinase aids in Rho-induced reorganization of the actin cytoskeleton. Cofilin is a widely distributed intracellular actin-modulating protein that binds and depolymerizes filamentous F-actin and inhibits the polymerization of monomeric G-actin in a pH-dependent manner. It is involved in the translocation of actin-cofilin complex from cytoplasm to nucleus.	CFL1
ZDHHC20	253832	96.14476	253832	zinc finger DHHC-type containing 20		ZDHHC20
NRP2	8828	96.14552	8828	neuropilin 2	This gene encodes a member of the neuropilin family of receptor proteins. The encoded transmembrane protein binds to SEMA3C protein {sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C} and SEMA3F protein {sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F}, and interacts with vascular endothelial growth factor (VEGF). This protein may play a role in cardiovascular development, axon guidance, and tumorigenesis. Multiple transcript variants encoding distinct isoforms have been identified for this gene.	NRP2
BPNT1	10380	94.91569	10380	3'(2'), 5'-bisphosphate nucleotidase 1	BPNT1, also called bisphosphate 3-prime-nucleotidase, or BPntase, is a member of a magnesium-dependent phosphomonoesterase family. Lithium, a major drug used to treat manic depression, acts as an uncompetitive inhibitor of BPntase. The predicted human protein is 92% identical to mouse BPntase. BPntase's physiologic role in nucleotide metabolism may be regulated by inositol signaling pathways. The inhibition of human BPntase may account for lithium-induced nephrotoxicity.	BPNT1
ZNFX1	57169	97.61138	57169	zinc finger NFX1-type containing 1		ZNFX1
CYB5B	80777	111.49828	80777	cytochrome b5 type B		CYB5B
